id,UMAP1,UMAP2,DM1,DM2,DM3,DM4,DM5,DM6,DM7,DM8,DM9,DM10,DM11,DM12,DM13,DM14,DM15,DM16,DM17,DM18,DM19,DM20,DM21,DM22,DM23,DM24,DM25,DM26,DM27,DM28,DM29,DM30
"106,018a",2.3845,55.3122,0.0945,0.1288,0.1324,-0.0859,0.1606,-1.0801,0.2134,-0.4204,-0.1631,-0.1629,0.0433,-0.3501,-0.0723,0.0924,0.0209,-0.1280,-0.0650,0.0246,-0.1298,-0.0441,-0.1357,-0.0086,-0.1182,0.1388,-0.0797,-0.1316,-0.1771,0.0169,-0.0875,-0.1213
"236,005",1.4530,34.2031,0.3228,0.0904,0.0584,-0.1198,-0.1635,-0.1085,-0.0785,0.1262,-0.1522,0.3361,-0.0285,0.0649,0.0888,-0.2127,0.1095,0.0562,0.1699,-0.1173,-0.0897,-0.0956,0.4662,-0.0958,0.0224,-0.0143,0.1277,-0.0037,0.1078,0.1230,0.1182,-0.0473
"364,036",18.7376,16.9479,-0.1744,0.1726,0.1542,-0.1231,0.0743,0.0179,-0.0155,-0.0583,0.0025,0.0645,0.0495,0.0146,0.1151,0.1447,-0.0794,0.1711,0.1084,-0.0811,0.0636,-0.0533,0.0703,0.0205,0.0924,-0.0847,0.0235,-0.0763,-0.0498,-0.0569,0.0416,-0.0367
"461,197",-40.2768,16.6506,0.2623,0.0988,-0.1418,-0.2184,0.3102,0.2698,-0.0217,-0.1144,-0.0735,0.0680,-0.0366,-0.1902,0.1658,-0.3802,-0.3540,0.0899,-0.5287,0.0754,0.0427,0.0290,-0.1890,-0.1596,-0.1357,-0.0950,-0.0108,-0.0943,-0.0663,0.0264,0.1012,-0.0575
"080,031",-25.4056,-14.1064,0.0352,-0.0778,-0.0069,0.1091,-0.0258,0.0082,0.1071,0.2947,0.1530,-0.1466,0.2275,-0.1852,0.0192,0.0184,-0.1104,0.0545,0.0554,-0.1221,-0.2115,0.1822,-0.0348,0.2579,0.1115,-0.0963,0.0172,-0.1872,0.0110,0.0640,-0.3562,-0.4219
"293,038",-7.5241,7.6654,0.1435,0.0564,-0.0119,-0.0318,0.0430,0.0779,0.0239,0.1208,-0.0752,0.1750,-0.0468,-0.0525,0.0776,-0.1217,-0.0556,0.0072,0.0093,-0.1760,0.0082,0.0180,-0.0246,0.0501,-0.0635,-0.0727,0.0368,-0.1143,0.0132,0.1163,0.0094,0.0134
"293,039",18.6131,-26.6483,-0.0286,-0.0264,-0.2197,-0.0159,0.2209,0.3157,0.0720,-0.1682,0.2296,-0.2350,0.1639,-0.0618,-0.2188,-0.0693,0.6420,-0.3485,0.5829,0.3577,-0.2979,-0.0474,-0.2717,-0.4220,0.0152,-0.0878,0.2290,0.0460,0.1132,-0.5090,0.6083,-0.1922
"330,012",-10.6795,16.6553,0.1992,0.0186,0.0469,-0.0347,-0.1476,-0.0469,-0.0199,0.0602,-0.0920,0.1261,-0.0283,0.0899,0.1233,-0.1098,0.0693,0.0450,0.1145,-0.0368,0.0401,0.0946,-0.1913,-0.0543,0.0888,-0.1264,-0.1599,-0.1025,-0.0700,-0.0106,0.0936,0.0600
"080,032",-44.0307,19.7315,0.2051,0.0654,-0.2638,-0.1892,0.4479,0.4241,0.0334,-0.0418,-0.1059,0.0104,-0.0570,-0.3233,0.0814,-0.5635,-0.3093,0.0435,-0.4787,0.0084,0.0823,-0.2238,-0.4661,-0.3345,-0.2907,0.1085,0.0869,0.0555,-0.0564,0.0029,-0.1292,-0.1289
"124,013",-7.9011,9.9411,0.1151,0.0101,-0.0272,-0.0599,0.0455,0.0435,0.0089,0.0919,0.0535,0.0058,-0.0304,0.0020,0.0906,-0.0704,0.1492,0.0120,-0.0481,-0.1148,0.1539,-0.0356,-0.1315,0.0066,-0.0817,-0.0388,-0.0254,-0.4005,-0.1698,0.1221,-0.2484,-0.1035
"070,036",15.8253,35.7295,0.1549,0.2254,0.0317,-0.2484,0.2842,-0.1012,-0.1341,-0.2263,0.0764,0.1042,-0.0498,0.2225,0.1466,0.4441,-0.1687,0.2520,0.2593,-0.2349,0.2557,-0.0228,0.1087,0.1309,0.4398,-0.2236,0.2531,-0.0802,-0.1206,-0.1384,0.1334,0.0466
"349,006",6.5582,11.2000,0.1235,0.0344,0.0231,-0.0043,-0.0464,-0.0594,0.0188,0.1059,-0.0965,0.1201,-0.0007,0.0589,0.2186,0.0121,-0.0303,0.1155,0.0425,0.0878,0.0568,-0.0966,0.3113,-0.0922,0.0715,-0.1430,-0.0428,-0.1288,0.0163,-0.0244,0.1092,-0.0147
"029,015",-25.1391,-0.2397,0.0534,-0.0402,-0.1617,-0.0148,0.1401,0.2497,0.1200,0.1311,0.1471,-0.1155,0.2430,-0.2619,-0.0085,-0.1721,-0.0616,-0.1425,-0.0730,0.3621,-0.4672,0.1309,0.2128,-0.3255,0.0947,-0.3782,-0.3033,-0.1852,0.1123,-0.3680,0.7321,-0.6181
"234,016",5.0122,32.6387,0.2994,0.1349,0.0825,-0.1743,-0.0608,-0.1024,-0.4124,0.0985,0.2067,0.1053,0.0576,0.1011,-0.1029,-0.1253,-0.0640,-0.1463,-0.0246,-0.0761,-0.1187,-0.0626,0.1685,0.0089,0.0006,0.0149,0.1676,0.0620,-0.0756,0.0381,-0.1727,-0.0572
"281,007",-29.6247,20.5646,0.1059,0.0249,0.0272,-0.0137,0.0260,-0.1075,0.0667,0.0704,0.1355,0.0570,0.0831,-0.0624,0.0772,0.1619,0.3131,-0.4156,-0.2538,-0.3890,0.6130,-0.0528,0.2061,-0.1542,-0.1326,-0.0622,0.0190,-0.1093,0.0202,0.1028,0.0397,0.0935
"080,033",-14.8685,-12.2976,-0.1023,-0.1175,-0.2244,0.0814,-0.0792,0.0057,0.1522,0.1785,-0.0088,-0.0756,0.0990,-0.1287,0.0110,0.0245,-0.0583,-0.0069,-0.1036,-0.0128,-0.0913,0.1085,0.0994,0.0885,0.1934,-0.0500,0.0186,0.0321,0.0559,0.0074,-0.1449,-0.1080
"181,001=156,001",-17.2679,33.0910,0.2125,-0.3926,0.1616,-0.0672,-0.2713,-0.1244,0.1254,-0.0300,-0.0373,-0.0336,0.1257,-0.1624,0.0150,-0.2371,0.1889,0.4625,-0.0611,-0.1568,-0.0784,0.2059,-0.4375,-0.4687,1.0426,-0.6593,-1.2433,1.2940,-0.2386,1.0188,-0.1099,0.5845
"238,003=373,001",-6.9737,-1.3555,0.0602,-0.0481,0.0029,0.0723,-0.0808,-0.0212,0.0699,0.1455,-0.0679,-0.1031,0.0589,-0.0106,0.1175,0.0205,0.0688,0.1011,-0.0435,0.0187,-0.0114,0.0445,-0.1728,-0.0934,0.1208,-0.0924,0.0544,-0.0009,-0.0211,0.0163,-0.0414,0.0420
"189,004",-13.7896,7.2994,0.0560,-0.0550,0.0556,0.1068,-0.1258,-0.1648,0.1476,0.1000,-0.0320,-0.1612,0.0936,-0.1244,-0.0020,-0.1085,0.0074,0.3089,0.1026,-0.0688,-0.0104,0.3213,-0.0595,-0.0964,0.0425,0.0296,-0.2300,0.1824,0.0144,0.0415,0.0827,0.0696
"189,005=076,014",-8.9257,-27.0310,-0.2847,0.0594,0.0726,0.0719,0.0683,-0.0899,0.1395,0.0585,0.0676,-0.1995,-0.2415,0.4304,-0.2397,-0.0060,-0.1423,0.0380,-0.0391,-0.2329,0.1865,-0.0085,0.1027,-0.0703,0.0342,-0.1481,-0.1020,-0.1016,0.1274,0.1005,0.3236,0.0114
"189,005",-4.8171,-23.6680,-0.2141,0.0595,0.0789,0.0749,0.0978,-0.0219,0.0697,-0.0045,0.0535,-0.0922,-0.1907,0.2826,-0.1267,0.0986,-0.1362,0.1260,0.0386,-0.0523,0.1469,0.0218,0.0834,0.1520,0.0508,-0.1311,-0.0520,-0.0283,0.0663,0.1499,0.2450,-0.1219
"183,010",-1.0761,0.5177,0.0396,-0.0116,0.0275,-0.0123,-0.0142,-0.1090,0.0454,0.0973,0.0089,-0.0041,0.0636,0.0324,0.1248,0.1074,-0.0607,0.0752,-0.0762,-0.0094,-0.0026,0.0615,-0.0725,-0.1386,0.0193,-0.1105,0.0399,-0.1006,-0.0862,-0.0490,0.0516,-0.1199
"366,027",-30.1755,-3.8234,0.0136,0.0780,-0.0073,-0.0966,-0.0422,0.0090,-0.0086,0.0332,-0.0697,0.0450,-0.0308,0.1367,0.1628,0.1270,-0.2212,-0.3014,-0.1908,0.1480,-0.1350,0.1123,0.2149,-0.0202,0.1040,-0.0570,0.0306,-0.0249,-0.1969,-0.0801,0.0151,0.1511
"427,004",-15.0415,-17.7823,-0.0386,-0.2338,-0.0835,0.0842,0.0471,0.1173,0.1771,0.2735,0.0386,-0.1853,0.0462,-0.2634,-0.1731,-0.0127,0.0373,0.1462,0.0183,0.1102,0.0068,-0.1086,-0.2382,0.0115,0.0481,-0.1839,0.1343,0.0312,-0.1487,0.2159,-0.1644,-0.0094
"009,017",15.6296,-17.9723,0.0793,-0.0155,0.0028,0.0507,-0.1096,0.1293,0.1893,0.0653,0.0934,-0.1989,0.1218,-0.1115,-0.0098,0.1444,-0.1005,0.6208,0.3555,-0.1527,0.0516,1.0204,0.3351,-0.8088,-0.4940,0.3183,-0.0046,0.1744,0.1272,-0.2452,-0.5078,0.1838
"366,027a",12.2499,18.5254,0.0754,0.1038,0.0657,-0.0947,-0.0222,-0.0512,-0.0924,0.0425,-0.0434,0.0987,-0.0297,0.1175,0.0431,0.1061,0.0130,-0.1038,-0.0447,-0.1700,-0.1401,0.0214,0.0270,-0.0217,0.0312,0.0139,0.0792,-0.0161,-0.0472,0.0279,-0.0432,-0.0179
"106,019",11.5811,-27.0455,0.0906,0.0299,0.0474,0.0328,-0.0913,-0.0908,0.0084,0.0924,-0.0864,0.0656,-0.0460,0.1149,0.0581,-0.0128,0.0379,0.1497,0.0503,0.0381,0.1166,0.1397,-0.1548,0.2871,-0.1146,0.0515,0.1109,0.0480,-0.0270,0.1351,0.1565,0.0995
"461,195",30.5484,8.6648,-0.4926,0.2276,0.3454,-0.1020,-0.1291,0.0376,-0.1562,-0.0273,-0.1301,0.0156,-0.0045,0.0307,0.0303,0.0132,0.0619,0.0060,-0.0685,-0.0398,-0.1206,-0.0770,-0.0739,-0.0549,-0.0240,0.1271,-0.0026,-0.0695,-0.0192,-0.0889,0.0454,0.1568
"230,003",18.5001,18.4344,-0.1112,0.1662,0.1439,-0.1341,0.0732,-0.0291,0.0091,-0.0907,-0.0389,0.0126,-0.0273,0.0573,0.0639,0.2321,-0.0389,0.0868,0.1324,-0.2489,0.0073,0.0070,-0.1382,0.1608,0.1240,0.0447,0.0621,-0.1470,-0.0883,0.0629,0.1182,0.0811
"355,012",52.2377,8.3680,-1.7051,0.9260,1.3306,-0.8698,-0.4811,0.4540,0.0902,-0.2262,-0.0266,0.2948,0.3414,-0.6590,-0.2185,-0.6765,0.1236,0.1736,0.0407,0.1419,0.3682,0.1363,0.0607,0.1413,0.2712,-0.1713,0.2013,0.0018,0.0724,-0.1064,-0.1130,-0.0838
"349,005",-3.3743,13.2227,0.1394,-0.0177,0.0467,0.0887,-0.1108,-0.1046,0.0123,-0.0936,-0.0561,0.1326,0.0106,0.0956,0.0901,-0.0422,0.0818,-0.0444,-0.0038,-0.0311,0.2699,-0.0252,0.1073,-0.0382,0.0362,-0.0859,-0.0535,-0.1136,0.0574,-0.0181,0.0204,-0.0431
"236,005a",-16.7549,15.9116,0.2730,-0.0454,0.0227,0.0353,-0.3904,0.1061,0.1884,-0.0643,0.0214,0.0102,-0.0095,-0.1318,0.0306,-0.1047,0.0577,0.0633,0.1077,-0.1080,0.0685,-0.0699,-0.0543,0.1572,-0.0303,0.0150,-0.1381,-0.1011,0.0017,-0.1435,0.0457,0.0347
"461,196",24.1195,-2.5843,-0.3081,0.0848,0.1340,0.0515,-0.0671,-0.0509,-0.1165,0.0785,-0.0676,-0.0528,-0.0955,0.1956,0.1118,0.2051,0.0240,-0.0369,-0.2036,0.0146,-0.1606,-0.1333,-0.0351,-0.1974,-0.0535,0.1858,-0.0196,0.0731,-0.1892,-0.1075,0.0654,0.1156
"364,037",11.3235,15.4764,0.0361,0.0461,0.0167,0.0007,0.0181,0.0158,-0.0345,0.0495,-0.1018,-0.0131,-0.0045,0.0572,0.2318,0.1437,-0.0990,0.2370,0.1020,0.0137,0.0897,0.0027,0.0612,-0.0271,0.1531,0.0496,-0.1156,-0.0726,-0.1137,-0.2996,0.0301,-0.0248
"364,038",10.1979,39.2147,-0.0303,-0.0113,-0.1332,0.0589,0.1177,0.0279,0.1293,0.0550,-0.1087,0.0005,0.0797,-0.1059,0.0406,0.0062,-0.0723,0.1499,0.0176,0.2347,-0.0628,-0.0435,0.3971,-0.0107,0.2817,-0.0797,0.0173,-0.2304,0.5447,0.2782,-0.2933,0.0241
"355,013",25.6898,-3.0779,-0.2795,0.0789,-0.0488,0.0011,0.1126,0.0531,-0.0121,-0.0286,-0.1124,-0.0579,-0.0331,0.2522,0.0348,0.2123,0.1374,-0.1451,0.0507,0.0818,-0.2578,-0.0476,-0.0550,-0.2612,-0.1472,0.2407,0.0334,0.0888,-0.1655,-0.0112,0.0027,0.2042
"202,010",-37.1613,18.1061,0.1641,0.1319,-0.1283,-0.2209,0.3432,0.2414,-0.0826,-0.0910,0.0180,0.0732,-0.0032,-0.0876,0.0399,-0.2050,-0.2576,0.1005,-0.3059,0.0183,0.0009,-0.1169,-0.0823,-0.1349,-0.1318,0.0136,0.0259,-0.0083,-0.0700,0.0951,-0.0282,0.0031
"355,014",-8.6143,3.3567,0.1020,0.0042,-0.0642,0.0071,0.0247,0.1187,0.0821,0.0494,-0.0874,-0.0124,0.0078,-0.0687,0.0596,-0.0715,-0.0293,-0.0290,0.1422,-0.0329,-0.0461,0.1136,0.0669,-0.0019,-0.0123,-0.0901,0.0323,-0.0121,-0.0556,0.0800,0.0172,-0.0162
"262,004",-35.4954,5.6229,0.0300,0.0567,-0.0955,-0.0749,0.1058,0.0226,0.0396,0.0811,-0.1415,-0.0777,-0.0077,-0.0757,0.2129,-0.2317,-0.5256,-0.5090,0.5915,0.0550,0.2073,-0.3476,-0.3826,-0.4361,-0.0476,0.1632,0.1542,0.2605,-0.0266,-0.0878,-0.0602,0.0658
"434,009b",-15.2080,-45.5806,-0.2074,-0.1469,-0.1658,0.5227,0.1814,0.2171,-0.1221,-0.4232,-0.0471,0.3490,0.1753,-0.0432,-0.1077,-0.1622,0.0985,-0.3347,-0.0507,0.0502,-0.1093,0.1423,0.0553,-0.1077,0.1572,-0.0500,-0.0430,-0.0430,0.0991,-0.0347,-0.0710,0.0364
"074,014",-0.0785,-0.0410,0.0018,-0.0259,0.0723,-0.0222,0.0057,-0.0842,-0.1585,0.1165,-0.0153,-0.0945,0.0160,-0.0607,-0.0201,0.1055,0.0581,-0.0336,-0.0167,-0.1534,-0.1043,-0.1059,0.0719,-0.0133,-0.1067,0.1097,0.1608,-0.0289,-0.2287,-0.0303,-0.0973,0.0799
"246,046",-3.0581,-4.9172,-0.1398,-0.0349,0.0487,0.1269,0.0394,-0.0203,-0.0266,0.0976,0.0517,-0.0411,-0.0175,-0.0575,0.0597,0.1696,0.0389,-0.0092,-0.1034,-0.1652,-0.0767,-0.0754,0.0861,0.0669,-0.0715,-0.0196,0.0208,-0.0661,-0.0365,0.0184,-0.1065,-0.0422
"076,015",-3.8949,-12.6933,-0.0016,-0.0271,-0.0336,0.0847,-0.0265,0.0861,0.1699,0.1787,-0.0422,-0.1049,0.0284,-0.0785,0.0065,0.0856,-0.0129,0.0529,-0.2211,-0.1556,-0.2183,0.0606,-0.0545,0.1151,0.1307,0.1845,-0.0373,0.0957,-0.0492,-0.0739,-0.2355,-0.1760
"124,014",0.4205,23.2880,0.2284,0.0482,0.0549,-0.0795,-0.1462,-0.1865,0.0142,0.0151,-0.1110,0.1539,-0.0738,0.0578,0.0414,-0.1109,0.0809,0.0030,-0.0201,-0.1455,-0.0747,0.0366,-0.1479,-0.0000,0.0535,0.0361,-0.0115,-0.0261,-0.0655,-0.0248,0.0323,0.1785
"074,013",-6.1028,15.9454,0.1445,-0.0368,0.0420,0.0904,-0.2876,0.0399,-0.0537,-0.0363,-0.1340,0.0162,-0.0198,0.0396,0.1569,-0.0453,0.0643,0.1112,0.0053,0.0906,0.0575,-0.1807,-0.0621,-0.1620,0.1981,-0.0233,-0.1715,-0.0019,-0.0808,-0.0852,0.0234,0.0793
"009,018",-0.6057,33.3798,0.2188,0.0205,0.0263,-0.0276,-0.1340,0.0149,0.0090,0.1350,-0.1096,0.1716,0.0236,-0.0719,0.0404,-0.2902,-0.0002,-0.0611,0.1627,-0.2796,-0.1698,-0.0340,0.2366,-0.0357,-0.1878,0.0103,0.2039,0.1479,0.1107,0.1077,0.1678,0.0668
"437,025",-1.6820,10.2788,0.2079,0.0091,-0.0212,-0.0610,-0.0714,0.0300,0.0633,0.0335,-0.0371,0.0262,0.0565,-0.0195,0.0578,-0.1208,0.1238,0.1071,0.1035,0.0285,-0.2152,0.2674,0.1617,-0.2292,0.0848,-0.0278,-0.1920,0.1212,0.1958,-0.0517,-0.0097,-0.2559
"437,026",-23.9289,12.3526,-0.0189,-0.0435,-0.0631,0.0724,0.0325,0.1268,0.1689,0.1804,0.0468,-0.1634,0.1060,-0.1302,-0.0174,0.1206,0.2500,-0.1998,-0.0874,-0.2766,0.2365,0.2016,0.1297,-0.0848,-0.1220,0.0420,0.0199,0.0535,0.0695,0.1338,-0.0665,0.0861
"434a,049",-8.8252,-48.9672,-0.2880,-0.1536,0.0336,0.8112,0.1266,0.0294,-0.2885,-0.4598,-0.0210,0.6521,0.1906,0.1331,-0.0409,-0.0051,-0.0555,-0.0210,-0.0108,0.0157,0.0531,-0.0306,-0.0092,-0.0554,-0.0706,0.0008,-0.0469,-0.0957,0.0196,0.0478,-0.0208,-0.0084
"248,065",4.0518,-8.7351,-0.1681,-0.0324,-0.2367,0.0271,0.2163,0.1894,0.1261,-0.0376,-0.0136,-0.1510,-0.0350,0.0472,-0.1158,-0.0370,0.2101,-0.2653,0.0276,0.1475,-0.1640,0.1611,-0.1005,0.1546,0.0092,-0.0352,0.0971,0.0825,0.1092,-0.0480,-0.1111,0.0735
"434a,050",-6.2390,5.8075,-0.0159,-0.0337,0.0338,0.1710,0.0563,-0.0343,-0.0369,-0.0459,0.0496,0.2177,0.0325,0.0446,0.0706,0.1134,0.1536,-0.1673,-0.0354,-0.1821,0.3503,-0.0513,0.1211,-0.0054,-0.1264,-0.0601,0.1299,-0.0141,-0.0696,0.1115,0.0657,0.0771
"009,016",16.5628,-12.8130,-0.0550,0.0522,-0.0336,0.0073,0.0290,0.0921,0.0480,0.0439,-0.0655,-0.1622,-0.1274,0.3447,-0.0447,0.0471,0.1704,-0.1494,-0.2003,0.0280,-0.1088,0.0350,-0.0506,0.0958,0.2145,0.2675,0.0706,0.1921,0.1077,-0.4955,0.0404,-0.0454
"216,002",-40.7632,7.1415,0.0093,0.0093,-0.0472,0.0192,0.1212,0.0635,0.1278,0.1401,-0.0335,-0.0767,0.1011,-0.1318,0.4270,0.0639,-1.0769,-0.6877,0.6669,-0.0423,0.4331,-0.2414,-0.6162,-0.2075,0.3055,0.3419,0.1796,0.3465,0.4913,0.2442,0.0208,-0.3300
"244,009",39.5510,10.4590,-0.9321,0.5032,0.6677,-0.3893,-0.1868,0.1956,0.0011,-0.1043,-0.0872,0.0997,0.1027,-0.0160,-0.1403,-0.1531,0.0326,0.0796,-0.0310,0.1234,0.0860,0.0088,0.0390,0.0065,0.0162,-0.0379,0.0479,0.0807,0.0253,0.0063,0.0406,-0.0710
"366,028",-15.4424,-19.5203,-0.1082,-0.1481,-0.1542,0.1054,-0.0581,0.0408,0.1706,0.3366,0.0029,-0.2227,0.1523,-0.1517,-0.0267,0.0622,0.0116,0.0735,-0.1091,0.0223,-0.1286,0.1193,-0.1725,0.0212,0.1982,-0.0996,0.2992,0.0872,0.0057,0.0912,-0.2182,-0.1410
"132,010",5.6903,11.7580,-0.0773,0.0874,0.0753,-0.0669,-0.0192,-0.0172,-0.1598,0.0063,0.2290,-0.0305,0.0534,0.2493,-0.0884,0.0498,-0.0025,-0.0782,-0.0655,0.1431,0.0043,-0.0125,-0.0573,-0.0234,-0.0083,0.0188,-0.0250,0.0127,0.0231,0.0582,-0.0015,0.0096
"450,007",-1.0515,-6.9563,-0.0767,-0.0634,-0.0234,0.0820,-0.0824,-0.0103,0.0092,0.0881,-0.0568,-0.1029,0.0160,0.0099,0.0618,0.0085,-0.0033,0.0533,-0.0484,0.0350,0.0261,-0.0361,0.0257,-0.0512,0.0212,0.0288,-0.0135,0.0299,-0.0353,-0.0325,0.0240,-0.0028
"010,043",7.2966,-27.8458,-0.0853,-0.0416,0.0445,0.0773,0.0140,-0.0804,0.0260,0.0959,-0.0602,-0.1170,-0.0101,0.0379,0.0224,0.1026,0.0102,0.0821,-0.0504,0.0741,-0.0307,0.1088,-0.0843,0.3081,-0.1574,0.1013,0.1911,0.1847,0.0205,0.2537,0.1340,0.0550
"293,040",5.5530,-12.8125,-0.1673,-0.2114,-0.0506,0.0951,0.0391,0.0967,0.1103,0.1057,-0.0157,-0.0674,0.1259,-0.0217,0.0370,0.0445,0.0673,-0.0824,-0.0043,0.2795,-0.0166,-0.2459,-0.0122,-0.1724,-0.1271,-0.1278,-0.0296,0.1789,-0.1354,-0.0450,-0.1366,0.0110
"434,009c",-13.1351,-50.0023,-0.2148,-0.1620,-0.0525,0.7887,0.1848,0.0878,-0.2265,-0.4780,-0.0941,0.5794,0.2014,-0.0239,-0.1749,-0.2220,-0.0472,-0.0881,0.0390,-0.0572,-0.0011,0.0443,0.1376,-0.1338,0.0758,-0.0521,0.0539,-0.0743,0.1858,0.0743,-0.0092,0.0256
"112,003a",9.8201,-5.3165,-0.1382,0.0197,-0.0288,0.0861,0.0820,0.1131,0.0276,0.0090,-0.0874,0.0066,0.0387,0.0735,0.0414,0.0557,-0.0357,-0.0809,-0.0550,0.1406,-0.1229,-0.0999,0.0535,-0.1227,-0.0795,0.0109,-0.1684,0.0210,-0.1001,-0.0034,-0.0464,-0.0446
"330,014",-20.5069,-13.6496,-0.0863,-0.1242,-0.0277,0.2565,-0.0039,0.0266,0.2031,0.1459,-0.0322,-0.1436,0.1776,-0.1371,0.0503,0.0090,-0.0745,0.1260,0.1241,-0.1685,-0.1125,0.1661,-0.1888,0.0691,0.1115,0.0504,-0.1689,-0.0003,-0.0588,0.1213,-0.0158,-0.1942
"330,015",28.5081,-6.0235,-0.2908,0.1695,0.1096,-0.0619,0.0420,-0.0083,-0.1022,-0.0065,-0.0844,-0.0598,-0.0231,0.3652,0.0620,0.3353,0.0406,-0.0406,-0.0614,0.2598,-0.1759,-0.1349,0.0203,-0.2156,-0.2620,0.1539,-0.1024,0.1555,-0.1375,0.0464,0.2387,0.0470
"293,041",-32.8735,-6.2150,-0.0789,0.0035,-0.1483,-0.0520,-0.0877,0.0559,0.0491,0.0210,-0.0785,-0.0024,0.0349,0.0076,0.1840,-0.0047,-0.4485,-0.4750,-0.2165,0.4604,-0.1338,0.1295,0.3195,0.0066,-0.0926,-0.2398,-0.1388,-0.1265,-0.4307,-0.0933,0.0285,0.2176
"071,003",39.1666,-1.0880,-0.4672,0.1822,0.1432,-0.0778,0.1348,0.1469,0.1148,0.0282,-0.1441,-0.1475,0.0740,-0.0609,0.0199,0.3161,-0.1920,-0.2730,0.1845,-0.5627,-0.5195,-0.0949,-0.3436,0.0522,-0.1386,0.5273,-0.5242,-0.2447,0.0781,0.4310,-0.0773,-0.0018
"132,011",17.0066,-2.9823,-0.2664,0.0443,-0.4211,-0.2096,-0.1294,-0.1083,-0.0849,-0.0010,-0.0562,0.0863,0.0043,0.2135,0.0961,0.3056,-0.0239,-0.0500,-0.1801,-0.1792,-0.1265,0.1474,0.0410,0.0555,0.1793,0.1672,0.0710,0.1150,0.0715,-0.1110,-0.0491,0.0793
"183,011",4.6996,6.8367,-0.0072,0.0613,-0.0791,-0.0848,0.0701,0.0832,-0.0301,0.0032,-0.0991,-0.0548,-0.0645,0.1152,0.0739,0.0351,-0.1204,-0.2214,0.0624,0.0987,-0.0348,-0.0033,0.0276,-0.0970,0.1328,-0.0081,0.0262,0.0503,-0.1194,-0.1150,0.0512,0.1483
"156,011",-17.7536,30.3406,0.1870,-0.1702,0.0587,-0.0068,-0.1816,-0.0472,0.0649,0.0769,0.0325,0.0036,0.0949,-0.1145,0.0240,-0.1954,0.1202,0.2286,0.0458,-0.0071,0.0089,0.1579,-0.1890,-0.2037,0.4309,-0.3411,-0.6468,0.4428,-0.1010,0.3556,0.0494,0.1653
"080,034",-21.0981,6.4892,0.1678,-0.0734,0.0135,0.0603,-0.1336,0.0168,0.1112,0.3587,0.0247,0.0658,0.1421,-0.2012,0.0997,-0.2059,-0.0983,0.1066,0.1807,-0.1777,-0.1411,0.0846,0.0010,0.1441,-0.0286,-0.1805,0.0028,-0.1671,-0.2041,-0.1627,0.1749,-0.0853
"262,005",30.7604,-22.8923,0.3395,0.0586,-0.0704,-0.0931,-0.0112,0.2012,-0.0849,0.9040,-0.5526,1.0054,-0.6772,-1.0348,-2.2796,1.2059,-0.4150,-0.0010,-0.0950,0.3381,0.4039,-0.1513,-0.2983,-0.1254,0.0461,0.0104,-0.1132,0.0182,0.0476,-0.2398,-0.0232,0.1181
"437,027",-11.8327,18.9907,0.1994,0.0681,0.0063,-0.0862,-0.1950,0.1244,-0.0517,-0.1884,-0.0379,0.0765,-0.0949,0.1972,0.0502,-0.1292,-0.1719,-0.4212,-0.1242,0.4657,0.1156,0.3599,-0.0028,0.1366,-0.1534,-0.1708,-0.1797,-0.3487,-0.0295,0.1195,-0.0141,0.0593
"437,028",-38.3129,4.7939,0.1519,0.0281,-0.0198,-0.0102,-0.1354,0.0927,0.0672,0.2230,-0.2092,-0.0268,0.0235,-0.1870,0.5190,-0.3554,-1.4009,-1.0224,0.4876,0.3355,0.4205,0.0240,-0.2105,-0.2226,0.1054,0.0685,0.1675,0.3467,0.0508,-0.1214,-0.0446,0.1823
"282,020",-9.6924,-0.1162,0.0459,-0.0624,-0.0912,0.0924,-0.0829,0.0879,0.0560,0.0423,-0.0174,-0.0474,0.0182,-0.1131,-0.0774,-0.0306,-0.0070,0.0029,0.0352,0.0670,0.0190,0.0862,-0.0762,-0.0726,0.0464,-0.0520,-0.0217,0.0429,-0.0332,-0.0167,-0.0089,0.1085
"112,004",-1.2042,20.5549,0.1431,0.1359,-0.0353,-0.1313,0.1473,0.0834,-0.0430,-0.0544,-0.0981,0.1217,-0.1061,0.2066,0.1103,0.0641,0.0980,-0.1204,-0.0001,-0.0548,0.1502,0.2832,-0.0497,0.0698,0.1406,-0.1586,-0.0809,-0.1251,0.2632,0.1924,0.0365,0.1279
"461,201",-8.8313,11.0708,0.1103,-0.0261,-0.0073,0.0796,-0.0374,0.0194,0.0094,0.0193,-0.0509,0.0836,-0.0209,-0.0642,0.0419,-0.0352,0.0471,-0.0151,0.0065,0.0554,0.0695,0.1980,-0.0094,0.1426,0.0782,-0.1684,-0.1857,-0.0684,0.0075,0.0102,0.0277,-0.0470
"344,005",-47.7588,-13.2661,0.6277,-0.0790,0.0705,0.0235,-1.5624,0.6089,0.6647,-1.4582,0.2071,-0.4368,-0.2109,-0.1392,-0.3343,0.3897,-0.2519,0.1385,-0.0232,-0.0763,-0.1712,-0.3965,0.1022,-0.1078,-0.1991,0.1630,0.3157,0.1365,0.0183,0.1177,-0.0068,-0.1313
