id,DM1,DM2,DM3,DM4,DM5,DM6,DM7,DM8,DM9,DM10,DM11,DM12,DM13,DM14,DM15,DM16,DM17,DM18,DM19,DM20,DM21,DM22,DM23,DM24,DM25,DM26,DM27,DM28,DM29,DM30
53,-0.278487157649602,0.0033173080990757733,0.0016953158171004888,-0.1924609368301675,-0.11426653600777831,-0.12497004237586254,0.20674835357157137,0.020546022134429652,-0.048196933617356094,0.285941356625155,0.25229983691026814,-0.5598478117832897,-0.45493735596994284,-0.33648659752985727,-0.22501429626408298,-0.07102257974077796,0.01757455212277306,-0.18901578251229037,-0.08425925780557741,-0.028144097716744185,0.11408981329029382,0.0458296956925859,0.002228998895373783,0.0738462756299157,0.03355174188188748,0.05134015641284884,0.05774410125034045,-0.03841498384084125,-0.08172552643567377,-0.01135856509929021
75,-0.23686107135278636,-3.039962242792415,-0.9872471195970798,1.3033869730847247,-0.3676884345626055,0.033408448583728566,-0.1747653413762608,-0.3445832830833743,-0.2980231962157163,-0.2328896460423143,0.09150455643733538,-0.15630128045977112,-0.053036132575210615,0.011769693901183256,-0.09977708013836327,0.030146589794486096,0.030567051587297635,-0.03599735541245093,-0.03240515495682905,0.023141413830405497,0.12683855734518515,-0.010684248615131587,0.060206146064810256,-0.12026821872065667,-0.06364934119070499,-0.012707757104334642,0.05684670447372843,0.08105845165199009,0.01202009000908039,-0.0018010762604106778
64,0.37117342068721076,-0.0399861444506332,-0.030507307596052434,-0.009197595304049722,0.7787199668843587,0.33563141855540873,0.3017147701680408,-0.6876024915540802,0.11784473592518192,0.21804955377948051,0.09897109776242682,0.05090174646507794,-0.13946988099760285,0.17487094874809775,-0.07507506277530858,-0.017173682686283494,-0.010300906738454395,-0.036537406078731655,0.04151695499591278,-0.10452882124752216,0.0060154821181551184,0.012145750020601215,0.05138215690327787,-0.038169464755066176,-0.09091293115840757,0.00035867418651948845,0.027409447711076392,-0.008332362071709678,0.019476773749426884,-0.04524094707051997
90,0.029643510546875723,0.0077222045266747506,0.05035722264179872,-0.057508767064864776,-0.06421042130292708,0.24019937947279157,0.1598901062660179,-0.07727659296013947,0.2867928780094938,0.39014820364340286,-0.1726783317921693,0.16388232193192395,-0.03577500220317272,0.3688476044879914,-0.18914824888140352,-1.0648378592940744,0.7693685826041182,-0.16638801887939858,-0.14818763376831923,1.9624627948797901,0.6004933316964842,1.5106963605496964,1.0395076678285,-0.5931325236728577,-0.0230036234735252,-0.19044368506122558,0.25650735043711254,0.5403001936786883,0.9766975366225619,0.29389515458561866
35,-0.05173922174262916,-0.04938445502608174,0.1784794483176445,-0.020875996617730493,-0.10147352298451359,0.11529665279580925,0.054476786837936164,0.03148095599417596,-0.018583650427740434,0.1441725175950361,0.014878896228941193,0.08481639316585567,-0.05842925039472124,-0.12864060610135533,0.13966706045319252,0.06682798919478757,0.19081243217309893,0.042049913640748275,-0.0029748399439739025,-0.14514695275952133,-0.09632190650269082,0.11947814198311528,0.01538986467330162,0.029227415588787074,-0.02702427547617962,0.025845460030532504,-0.18188239730942726,-0.005838289226135955,0.16756656361137173,0.0110941176811332
65,0.1037140282985471,-0.06217765000891153,-0.03165082822220553,-0.06908859048823097,0.0841447297079446,-0.2793792752397854,0.16014571366852776,0.18614054900418378,-0.2054089793951547,-0.057955991226794075,-0.16038704667276318,0.0937968620104299,0.21063372310741507,-0.07507195596162494,0.007370350719522431,-0.3373063525900736,-0.07013980330127238,0.46353155616197955,0.11843897462841295,-0.48235849798466085,0.5760446857292867,0.14142997583375302,-0.3279230219935704,-0.16222620647623578,0.19742864104780627,0.5092387618155374,1.0676295494399735,-0.10655223636686681,0.5595128561547638,0.0914319420774162
59,0.18173307144361295,0.005318836543761116,0.004380337222639707,0.010420962110215025,0.07193132695578142,0.03655185602023326,-0.001983141965397026,0.3281826886255935,-0.11895344270513482,-0.2512624486938873,0.17144491071991755,0.2929867002312849,-0.469943444809488,0.18130955668838541,-0.06691533450741485,-0.02465310761336046,-0.010181588723391265,0.017992661047149246,-0.019360708445867326,0.0010314715190804461,-0.05724023301763231,0.019182691458156848,-0.026089167268934562,0.01901511804119823,0.031195727004447386,0.010350246320990826,0.014732594730518588,0.04759117922402208,-0.043554041856827826,-0.019722798434881332
36,-0.052881878231586105,-0.05141325172316681,-0.10485934184526054,-0.20528982834674842,0.08946059504275271,-0.09588003145343801,-0.684022563176699,-0.02012216290058281,-0.11510983487171664,0.45441205464599144,0.2063343536135941,0.24919846638877938,0.011324174394655955,-0.030686030766305213,0.006375988401771658,0.0019989840105869854,-0.04063871966679856,-0.009573313803004831,-0.0052298238385196285,-0.016436066536697495,0.03795384927860748,0.002149382334577104,-0.008204517234230444,-0.0311454855511027,0.017629300499418122,-0.02150553271483032,0.03300385594688117,0.018781483656758628,-0.014609047379961859,-0.004104085247809226
80,-0.1709747511268315,0.07027925559028828,-0.15453613222964596,0.003579652186412912,0.01031341456017503,0.018920284687711914,-0.029700512729913565,0.14557323112736514,-0.04918277056717966,-0.07884610049535963,-0.082072692696299,-0.02157272506774408,0.20658795223781024,0.36859006029833075,-0.19226983381795215,0.04333809095474428,0.16441966458836105,-0.49971305638994146,0.7476945712150629,-0.6192563531973162,-0.22205261154965622,-0.25744222097658237,1.4475052901906869,1.9285201945547228,0.25982773040207247,-0.47380814547520245,0.9992950452014391,0.6272641603880935,0.2257300699018009,0.5522666553914851
32,-0.10977459046571895,-0.07858704139123968,-0.006321196753857582,-0.08841034242560863,0.056901926998487146,-0.024718937900230917,0.060292932129946006,0.20953481721081876,-0.026935901447038498,0.14072638363524723,-0.06490048007178924,-0.016923460924935633,0.06613564439255358,0.10685845172479262,0.000781207732985682,-0.11257307365995345,-0.10272420253243543,0.15576953417868825,0.08929127881925372,-0.07059672193990917,-0.1192899847820487,0.20290251449799238,-0.10363849719890775,0.09337577088772606,-0.38133616120895836,0.22240723769873322,0.07074681757447909,-0.1957235000163512,-0.09883424016772907,0.15665170032496595
